,,,,Latitude,Longitude,,,,,,,id,TD
3029,CM,2018-11-10 11:37:18,1541803038,-38.14183,174.83578,310338.7569,20.14469529,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,54
5236,DR/BB,2018-11-10 11:38:12,1541803092,-37.90628,174.79628,236539.3984,74.36723733,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,158
10218,PM,2018-11-10 11:40:50,1541803250,-38.37042,174.73434,355053.3995,23.14015634,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,86
3030,CM,2018-11-10 11:42:16,1541803336,-38.15344,174.83061,311861.2894,7.491571291,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,339
13626,WG,2018-11-10 11:47:55,1541803675,-37.80121,174.86887,209063.1,3.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,13
5237,DR/BB,2018-11-10 11:48:08,1541803688,-37.9108,174.80038,238413.6061,135.1704466,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,122
4279,DM,2018-11-10 11:50:10,1541803810,-37.87179,174.76674,228438.1851,177.3762029,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,117
3031,CM,2018-11-10 11:52:07,1541803927,-38.16664,174.81037,314649.3089,26.95177885,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,17
13627,WG,2018-11-10 11:52:24,1541803944,-37.80212,174.86847,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,166
4280,DM,2018-11-10 11:55:10,1541804110,-37.88136,174.76665,230190.4359,101.1211085,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,117
3032,CM,2018-11-10 11:57:07,1541804227,-38.16999,174.80574,315288.6038,58.74154255,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,17
13628,WG,2018-11-10 11:57:24,1541804244,-37.80238,174.86838,,20,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,63
5238,DR/BB,2018-11-10 11:58:27,1541804307,-37.91531,174.80956,241562.7628,93.38379155,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,103
4281,DM,2018-11-10 12:00:10,1541804410,-37.88878,174.77008,231489.3,78.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,40
10219,PM,2018-11-10 12:00:50,1541804450,-38.40517,174.73174,360342.2252,129.9988026,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,77
3033,CM,2018-11-10 12:02:07,1541804527,-38.17287,174.79999,315913.736,99.77326255,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,17
13629,WG,2018-11-10 12:02:24,1541804544,-37.80243,174.86847,,11,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,206
10220,PM,2018-11-10 12:05:50,1541804750,-38.40835,174.72968,360943.1561,188.247505,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,134
5239,DR/BB,2018-11-10 12:08:04,1541804884,-37.90945,174.82962,244251.4405,66.22034526,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,166
10221,PM,2018-11-10 12:10:50,1541805050,-38.41118,174.72874,361412.3873,224.9281311,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,68
3034,CM,2018-11-10 12:11:58,1541805118,-38.18044,174.80152,316959.6,179.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,207
4282,DM,2018-11-10 12:15:25,1541805325,-37.89229,174.77995,233342.6323,89.12570561,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,21
10222,PM,2018-11-10 12:15:46,1541805346,-38.41307,174.72694,361800.3289,262.1324154,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,72
3035,CM,2018-11-10 12:16:58,1541805418,-38.18542,174.80178,317566.2761,224.2084851,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,65
5240,DR/BB,2018-11-10 12:18:03,1541805483,-37.90938,174.82965,244255.6754,66.11790372,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,142
4283,DM,2018-11-10 12:20:25,1541805625,-37.89697,174.78304,234481.4886,70.46345636,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,28
10223,PM,2018-11-10 12:20:53,1541805653,-38.41507,174.72293,362464.3363,319.5403157,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,65
3036,CM,2018-11-10 12:21:58,1541805718,-38.19357,174.79723,318681.0604,239.6601416,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,191
13630,WG,2018-11-10 12:25:09,1541805909,-37.80418,174.8631,209668.0451,6.268973946,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,16
4284,DM,2018-11-10 12:25:25,1541805925,-37.90512,174.78973,235921.2354,38.77403507,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,32
10224,PM,2018-11-10 12:25:57,1541805957,-38.42603,174.71415,364462.5307,195.0092982,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,56
3037,CM,2018-11-10 12:26:53,1541806013,-38.20396,174.79907,319849.6802,264.5846542,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,190
4285,DM,2018-11-10 12:30:03,1541806203,-37.9063,174.79581,236498.4996,70.97975107,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,5
13631,WG,2018-11-10 12:30:08,1541806208,-37.81029,174.8577,210761.0431,17.67342252,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,49
10225,PM,2018-11-10 12:30:57,1541806257,-38.44534,174.69716,367356.3389,67.60549793,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,56
3038,CM,2018-11-10 12:31:53,1541806313,-38.20894,174.80637,320954.418,200.9291054,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,189
4286,DM,2018-11-10 12:35:02,1541806502,-37.90358,174.79968,237072.5323,115.4896058,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,42
10226,PM,2018-11-10 12:35:44,1541806544,-38.45972,174.68686,369367.3105,45.35992375,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,258
4287,DM,2018-11-10 12:40:02,1541806802,-37.90814,174.80385,237885.8024,116.7893155,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,38
10227,PM,2018-11-10 12:40:40,1541806840,-38.47229,174.68065,370930.366,23.54924186,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,69
3039,CM,2018-11-10 12:41:49,1541806909,-38.23535,174.83987,325968.5322,79.63933201,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,26
5241,DR/BB,2018-11-10 12:42:15,1541806935,-37.90939,174.83052,244325.5812,57.59751819,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,139
8033,NM,2018-11-10 12:44:34,1541807074,-37.93031,174.84856,256609.0981,31.05395716,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,326
4288,DM,2018-11-10 12:50:00,1541807400,-37.92031,174.79497,239981.3891,146.1867742,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,36
10228,PM,2018-11-10 12:50:36,1541807436,-38.48367,174.69355,372930.138,80.50241123,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,95
5242,DR/BB,2018-11-10 12:52:11,1541807531,-37.90448,174.85394,246954.2014,86.5566536,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,132
8034,NM,2018-11-10 12:54:23,1541807663,-37.93991,174.86107,258392.2449,69.89346251,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,37
4289,DM,2018-11-10 12:55:00,1541807700,-37.91808,174.81188,242125.0385,43.70849306,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,36
10229,PM,2018-11-10 12:55:36,1541807736,-38.48822,174.69681,373555.0308,115.2023301,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,68
3040,CM,2018-11-10 12:56:44,1541807804,-38.26204,174.80522,331804.7,13,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,196
4290,DM,2018-11-10 13:00:00,1541808000,-37.91096,174.82141,243429.0534,39.18750239,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,0
13632,WG,2018-11-10 13:00:00,1541808000,-37.82533,174.80231,217454.781,46.44361999,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,36
10230,PM,2018-11-10 13:00:36,1541808036,-38.48985,174.69681,373772.2202,132.186881,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3041,CM,2018-11-10 13:01:43,1541808103,-38.26658,174.78813,333471.1686,12.49148415,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,46
5243,DR/BB,2018-11-10 13:02:29,1541808149,-37.90001,174.8576,247701.2853,147.5102289,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,114
8035,NM,2018-11-10 13:04:23,1541808263,-37.94768,174.8712,260742.4219,15.01838789,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,39
13633,WG,2018-11-10 13:05:02,1541808302,-37.828,174.79769,218021.9245,84.43488476,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,1
4291,DM,2018-11-10 13:05:03,1541808303,-37.90881,174.8334,244645.9765,33.00804435,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,28
10231,PM,2018-11-10 13:05:31,1541808331,-38.49289,174.69815,374169.5897,189.0742806,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,72
3042,CM,2018-11-10 13:06:43,1541808403,-38.27452,174.77732,334926.2819,12.69547331,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,196
4292,DM,2018-11-10 13:09:59,1541808599,-37.90466,174.84024,245505.897,64.49326397,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,3
13634,WG,2018-11-10 13:10:02,1541808602,-37.82924,174.79443,218486.542,105.4602925,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,27
10232,PM,2018-11-10 13:10:29,1541808629,-38.49629,174.70117,374704.181,216.7378471,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,74
3043,CM,2018-11-10 13:11:43,1541808703,-38.2834,174.77509,336564.4028,6.610189436,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,22
5244,DR/BB,2018-11-10 13:12:05,1541808725,-37.89326,174.86905,249237.3,142.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,138
8036,NM,2018-11-10 13:14:23,1541808863,-37.95789,174.89214,263808.5827,15.1,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,37
4293,DM,2018-11-10 13:15:00,1541808900,-37.90546,174.85162,246704.2371,75.65095115,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,2
13635,WG,2018-11-10 13:15:02,1541808902,-37.83064,174.79132,218983.53,129.0130889,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,30
10233,PM,2018-11-10 13:15:32,1541808932,-38.5013,174.70143,375435.5382,233.0797486,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,69
3044,CM,2018-11-10 13:16:41,1541809001,-38.29608,174.77333,338217.7312,13.47525319,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,194
4294,DM,2018-11-10 13:19:55,1541809195,-37.90108,174.85499,247379.8186,128.0721549,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,40
10234,PM,2018-11-10 13:20:35,1541809235,-38.51849,174.70583,377930.2218,197.0649418,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,66
3045,CM,2018-11-10 13:21:41,1541809301,-38.29578,174.75745,339749.4929,8.955570185,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,226
4295,DM,2018-11-10 13:25:27,1541809527,-37.8978,174.85733,247967.7963,168.0288853,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,8
10235,PM,2018-11-10 13:25:35,1541809535,-38.53377,174.70969,380051.6684,189.7046335,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,114
8037,NM,2018-11-10 13:27:29,1541809649,-37.95839,174.89351,264011.1855,9.814442252,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,3
3046,CM,2018-11-10 13:27:32,1541809652,-38.29517,174.73862,341534.97,8.197916173,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,143
4296,DM,2018-11-10 13:29:55,1541809795,-37.89598,174.86057,248448.9328,176.6472284,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,40
10236,PM,2018-11-10 13:30:35,1541809835,-38.54828,174.70085,382514.5991,118.3127879,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,62
3047,CM,2018-11-10 13:31:37,1541809897,-38.29977,174.72919,342666.0757,6.969822035,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,232
10237,PM,2018-11-10 13:35:29,1541810129,-38.55915,174.69526,383980.9221,108.7215663,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3048,CM,2018-11-10 13:36:36,1541810196,-38.30252,174.72562,343112.1245,7.325998949,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,192
4297,DM,2018-11-10 13:39:48,1541810388,-37.89692,174.86899,250503.5449,169.7215336,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,41
10238,PM,2018-11-10 13:40:29,1541810429,-38.57739,174.69148,386197.4994,82.80222476,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,66
3049,CM,2018-11-10 13:41:35,1541810495,-38.30685,174.728,343665.8398,57.9754916,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,13
5245,DR/BB,2018-11-10 13:41:48,1541810508,-37.93884,174.86311,258657.2698,69.5460097,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,134
8038,NM,2018-11-10 13:44:02,1541810642,-37.97232,174.90434,266161.3321,22.57375214,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,49
4298,DM,2018-11-10 13:44:51,1541810691,-37.90498,174.87149,251612.192,178.5311699,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,35
10239,PM,2018-11-10 13:45:26,1541810726,-38.59008,174.68508,387877.6219,75.40699554,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,58
13636,WG,2018-11-10 13:46:24,1541810784,-37.84291,174.77353,222676.3464,213.9497963,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,9
3050,CM,2018-11-10 13:46:33,1541810793,-38.30664,174.72502,344173.7,72.58830181,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,195
4299,DM,2018-11-10 13:49:48,1541810988,-37.91293,174.85715,253328.2289,140.5101547,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,38
10240,PM,2018-11-10 13:50:26,1541811026,-38.60497,174.67839,389730.0154,49.20608356,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,66
3051,CM,2018-11-10 13:51:32,1541811092,-38.31102,174.72633,344693.5627,131.580567,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,150
8039,NM,2018-11-10 13:54:02,1541811242,-37.97391,174.8985,267065.5248,72.37942667,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,350
4300,DM,2018-11-10 13:59:52,1541811592,-37.93232,174.85259,257059.7955,9.811211568,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,27
10241,PM,2018-11-10 14:00:19,1541811619,-38.62964,174.68077,393140.9072,63.60801446,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3052,CM,2018-11-10 14:01:26,1541811686,-38.33437,174.7294,348700.5662,12.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,156
8040,NM,2018-11-10 14:04:02,1541811842,-37.98447,174.89893,268790.9037,143.6135991,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,48
4301,DM,2018-11-10 14:04:50,1541811890,-37.93654,174.85889,257944.1844,32.81018316,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,22
13637,WG,2018-11-10 14:05:12,1541811912,-37.86294,174.764,226695.2028,143.218402,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,7
10242,PM,2018-11-10 14:05:19,1541811919,-38.64299,174.66996,395282.7106,16.85041051,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3053,CM,2018-11-10 14:06:26,1541811986,-38.34394,174.73798,350365.8839,18.85545627,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,206
4302,DM,2018-11-10 14:09:52,1541812192,-37.93919,174.86237,258558.3891,69.94565238,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,20
13638,WG,2018-11-10 14:10:12,1541812212,-37.86826,174.76863,227680.9962,174.8369315,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,7
10243,PM,2018-11-10 14:10:19,1541812219,-38.65616,174.66121,397064.8357,21.08801503,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3054,CM,2018-11-10 14:11:26,1541812286,-38.35428,174.7336,351874.6451,20.77638333,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,226
13639,WG,2018-11-10 14:15:12,1541812512,-37.87015,174.76709,228216.0369,188.0780993,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,5
10244,PM,2018-11-10 14:15:17,1541812517,-38.66502,174.64714,398809.829,7.231699779,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,10
4303,DM,2018-11-10 14:15:27,1541812527,-37.94641,174.86901,260151.9982,18.51838452,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,57
3055,CM,2018-11-10 14:16:24,1541812584,-38.35983,174.72124,353190.9308,16.9313266,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,210
4304,DM,2018-11-10 14:19:54,1541812794,-37.95219,174.87402,261416.0489,12.47288762,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,12
13640,WG,2018-11-10 14:20:06,1541812806,-37.87623,174.7686,229333.3117,152.3157809,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,10
10245,PM,2018-11-10 14:20:16,1541812816,-38.65652,174.63649,400310.0588,23.65956881,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
3056,CM,2018-11-10 14:21:23,1541812883,-38.36891,174.72929,354574.6065,20.15169981,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,14
5246,DR/BB,2018-11-10 14:21:37,1541812897,-37.9855,174.89903,268903.8812,145.3922859,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,209
13641,WG,2018-11-10 14:25:06,1541813106,-37.88687,174.76834,231235.6079,67.03364144,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,9
10246,PM,2018-11-10 14:25:15,1541813115,-38.65551,174.62743,401390.306,31.27596023,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,12
4305,DM,2018-11-10 14:25:27,1541813127,-37.95314,174.87587,261616.0591,6.342284561,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,90
3057,CM,2018-11-10 14:26:57,1541813217,-38.37369,174.74184,356287.5406,31.26169651,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,176
4306,DM,2018-11-10 14:29:53,1541813393,-37.95659,174.87714,262020.5463,8.533028439,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,15
13642,WG,2018-11-10 14:30:08,1541813408,-37.888,174.77399,232196.2891,77.79286788,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,7
10247,PM,2018-11-10 14:30:15,1541813415,-38.66684,174.62125,402817.7393,41.86128417,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,65
3058,CM,2018-11-10 14:31:20,1541813480,-38.38414,174.73691,357540.6147,43.79380194,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,164
8041,NM,2018-11-10 14:34:04,1541813644,-38.03254,174.86228,277040.5547,27.90687076,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,355
13643,WG,2018-11-10 14:39:59,1541813999,-37.89325,174.78153,233782.06,112.8543148,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,15
10248,PM,2018-11-10 14:40:14,1541814014,-38.69782,174.61932,406320.1967,34.2888204,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,230
8042,NM,2018-11-10 14:44:04,1541814244,-38.04164,174.85026,278741.6991,71.3593302,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,45
4307,DM,2018-11-10 14:44:49,1541814289,-37.96777,174.90272,265511.5375,10.18699165,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,10
13644,WG,2018-11-10 14:44:59,1541814299,-37.90325,174.78445,235316.1188,19.54633441,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,15
10249,PM,2018-11-10 14:45:14,1541814314,-38.69786,174.61932,406324.6356,34.27075811,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,275
4308,DM,2018-11-10 14:49:49,1541814589,-37.97464,174.90203,266527.2594,59.93860872,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,10
13645,WG,2018-11-10 14:49:59,1541814599,-37.90527,174.7908,236015.9027,41.84217214,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,15
10250,PM,2018-11-10 14:50:14,1541814614,-38.69786,174.61932,,23,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,80
5247,DR/BB,2018-11-10 14:51:34,1541814694,-38.03676,174.85604,277793.142,35.82556781,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,150
8043,NM,2018-11-10 14:54:04,1541814844,-38.04791,174.88176,282965.9041,20.36524217,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,45
4309,DM,2018-11-10 14:54:49,1541814889,-37.97473,174.89903,267191.3146,79.52645268,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,5
13646,WG,2018-11-10 14:54:54,1541814894,-37.90633,174.79671,236577.7787,77.52978132,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,21
10251,PM,2018-11-10 14:55:15,1541814915,-38.69788,174.61922,406327.0827,34.26080067,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,279
13647,WG,2018-11-10 14:59:54,1541815194,-37.90333,174.7998,237092.9,117.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,100
5248,DR/BB,2018-11-10 15:01:34,1541815294,-38.05517,174.86213,280925.5166,21.85772426,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,122
8044,NM,2018-11-10 15:03:36,1541815416,-38.05252,174.91585,286456.389,14.6055668,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,66
4310,DM,2018-11-10 15:04:42,1541815482,-37.98419,174.8984,268735.9217,136.5331293,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,12
